order_id,product_id,quantity
99260,3868,3
99260,26183,4
99261,18186,5
99261,1827,4
99261,18785,3
99262,18037,5
99263,5443,5
99263,25469,2
99264,15172,5
99265,7302,1
99265,2828,2
99266,16145,5
99266,4373,2
99266,18816,1
99267,28116,3
99267,10817,1
99267,11886,1
99268,378,1
99268,14286,3
99269,27073,1
99269,11203,3
99270,14271,5
99270,9735,1
99271,1562,5
99271,22999,2
99271,14200,3
99272,4970,5
99273,19964,2
99274,5904,5
99275,29667,2
99275,20073,3
99275,12385,2
99276,21021,1
99276,18007,5
99277,4880,2
99277,13967,4
99278,12623,1
99278,27721,1
99278,19029,2
99279,4189,2
99279,25400,1
99279,13135,3
99280,12146,1
99281,12084,2
99281,27501,2
99282,4402,4
99282,15462,1
99282,24901,4
99283,16146,5
99283,6585,4
99283,13423,4
99284,7273,1
99284,5578,4
99284,20943,3
99285,28638,3
99286,23517,5
99287,23894,1
99287,9020,4
99288,6955,5
99288,13372,5
99288,15904,5
99289,10432,3
99289,8213,5
99290,10171,2
99291,12933,2
99291,22356,3
99291,2698,5
99292,637,4
99292,5976,4
99293,21262,4
99294,11050,2
99295,16710,3
99295,8838,5
99295,9408,3
99296,7171,2
99297,22242,5
99297,13735,3
99298,29445,1
99299,1866,4
99299,17507,4
99299,20554,3
99300,20310,2
99300,21975,4
99300,21409,3
99301,6447,1
99302,18700,2
99302,2686,5
99303,22285,4
99303,20045,4
99303,23507,5
99304,1953,3
99304,2112,2
99305,5262,5
99305,16835,2
99305,1564,4
99306,7300,5
99306,27232,4
99307,21284,5
99307,22143,3
99307,18616,2
99308,9179,5
99309,13042,3
99309,23412,1
99310,24186,4
99310,7775,4
99310,11355,2
99311,7177,5
99311,29582,5
99312,23838,4
99312,11641,1
99312,7910,1
99313,22791,3
99314,15372,5
99315,24335,5
99315,28248,3
99315,21040,5
99316,14278,4
99316,10833,3
99317,10344,4
99317,1646,5
99317,27028,4
99318,21076,5
99318,25915,5
99318,4204,1
99319,2963,2
99319,17299,3
99320,14648,3
99320,27672,1
99320,27080,1
99321,1320,2
99321,12664,1
99322,22106,5
99322,491,1
99323,13636,4
99324,6634,2
99324,2282,3
99325,4883,3
99325,3525,2
99325,870,1
99326,18061,5
99327,6164,5
99327,25791,3
99328,1662,1
99328,1350,5
99328,10760,4
99329,9685,2
99330,14932,2
99330,2371,5
99330,3840,2
99331,14378,3
99332,18709,1
99332,4128,4
99333,18238,2
99333,4786,4
99333,22691,2
99334,18318,3
99334,25682,4
99334,14052,3
99335,19919,3
99336,25099,1
99336,17262,4
99336,1223,4
99337,25883,4
99337,2527,3
99337,24816,5
99338,19000,1
99338,24685,4
99339,2494,3
99339,20637,2
99340,16107,3
99341,27022,2
99342,18355,2
99343,17440,2
99344,13860,3
99344,9212,1
99344,26291,3
99345,13684,2
99346,29167,5
99346,28596,5
99346,20311,2
99347,1128,2
99348,19861,5
99348,12161,4
99349,24380,1
99349,8041,3
99350,12948,3
99350,9088,2
99350,18866,1
99351,19814,1
99351,28990,2
99352,16472,5
99352,25873,2
99353,29018,3
99354,20326,5
99355,14166,5
99356,6322,3
99356,9135,2
99356,5361,1
99357,2697,3
99357,2557,1
99358,19443,2
99358,16538,3
99359,18339,5
99359,26185,2
99360,28442,4
99361,2123,5
99362,24869,3
99362,11723,4
99362,8905,2
99363,14825,2
99363,7655,1
99363,17107,5
99364,21997,2
99364,4748,4
99364,452,4
99365,17506,2
99366,10187,5
99366,18359,5
99367,23880,3
99367,3317,2
99368,16823,5
99368,23111,2
99368,7339,1
99369,24999,3
99370,18566,1
99370,14669,1
99370,15356,3
99371,15623,5
99371,13588,4
99371,16824,5
99372,17502,4
99372,23767,5
99373,8268,4
99374,29094,2
99374,26577,2
99375,18222,1
99375,20311,2
99375,17132,1
99376,17224,4
99377,17255,2
99377,11134,2
99377,14525,4
99378,20136,4
99379,21186,3
99379,13820,5
99380,20865,5
99381,2911,4
99381,26003,1
99382,1408,2
99383,9576,4
99383,15733,2
99384,23513,3
99384,5744,1
99385,14940,3
99385,28221,4
99386,25762,3
99386,14709,2
99386,1568,3
99387,286,2
99387,29573,2
99388,25363,2
99388,19100,5
99389,25586,2
99390,17246,1
99390,13887,5
99390,24225,1
99391,21926,4
99392,3343,4
99392,13043,1
99392,1310,2
99393,13079,4
99394,20770,3
99394,18954,5
99394,24663,1
99395,12508,1
99395,1652,2
99396,13228,3
99396,22150,3
99397,7790,4
99397,1115,1
99397,11929,2
99398,18738,3
99398,28436,2
99399,1620,1
99399,22593,4
99399,24449,5
99400,16657,4
99400,10031,3
99401,8580,2
99401,24666,3
99402,16248,5
99403,2747,4
99403,17133,1
99404,13827,1
99404,983,5
99405,6018,1
99405,11279,1
99405,26796,1
99406,18488,5
99406,4211,2
99407,13770,3
99407,15451,2
99408,4798,2
99408,16665,3
99408,9136,4
99409,19392,2
99410,10,5
99411,3935,1
99411,21036,4
99412,3781,3
99413,7592,1
99413,6985,3
99413,24959,5
99414,2467,5
99414,22872,5
99414,17080,4
99415,28672,3
99415,6740,2
99416,26735,5
99416,20837,1
99417,4851,5
99418,426,2
99419,25462,3
99419,4813,5
99420,1096,3
99420,13249,1
99420,14900,3
99421,28174,4
99422,11042,5
99423,23065,1
99423,27669,3
99423,3546,5
99424,4241,2
99424,20667,4
99424,13695,5
99425,27840,1
99425,17384,4
99425,13352,4
99426,27969,5
99426,1980,4
99426,13875,4
99427,4846,1
99428,21176,4
99428,150,2
99429,13805,4
99430,15771,5
99431,3635,4
99432,8703,3
99433,8516,5
99433,18340,2
99433,20720,2
99434,20324,5
99434,9292,4
99435,28124,3
99435,23863,1
99436,25844,2
99436,7058,1
99436,25769,4
99437,17090,1
99438,25930,1
99439,26882,5
99440,11914,2
99440,8377,3
99440,13852,1
99441,18373,2
99441,20429,2
99442,4964,1
99442,15729,2
99443,3619,1
99443,6913,5
99443,24825,1
99444,11002,4
99444,1594,4
99445,15461,4
99445,13637,3
99446,14470,1
99446,19153,4
99447,11294,1
99448,13273,3
99448,5891,3
99449,1388,4
99450,9832,3
99451,8945,4
99452,14828,1
99452,24431,4
99452,21194,3
99453,17992,4
99454,27543,4
99455,5276,3
99455,14682,5
99456,9415,2
99456,6373,5
99456,3957,1
99457,23096,2
99457,7322,2
99457,25409,2
99458,25756,5
99459,6534,1
99459,16698,5
99460,24209,2
99460,29038,3
99460,4148,3
99461,24893,1
99461,10323,2
99462,9750,5
99462,20892,4
99463,2009,5
99463,9605,5
99463,23955,2
99464,29024,1
99465,14840,4
99465,12698,1
99465,13801,5
99466,25576,4
99466,702,5
99467,10731,3
99467,6883,5
99467,16293,2
99468,1634,5
99468,3598,5
99469,20875,4
99469,17177,2
99469,21866,1
99470,2066,3
99470,22760,2
99470,8665,3
99471,248,5
99471,11349,3
99471,18924,2
99472,7569,1
99473,20179,3
99474,5864,5
99475,23491,1
99475,17878,4
99475,22185,5
99476,9193,4
99476,3436,3
99477,8779,4
99477,10408,4
99477,20059,5
99478,19784,1
99478,10330,1
99478,27591,3
99479,26380,3
99479,5602,2
99480,19027,2
99480,16691,1
99481,7411,4
99481,23651,5
99481,14928,3
99482,28801,3
99482,8829,5
99482,7128,4
99483,11545,3
99484,7794,4
99485,17487,5
99485,7657,3
99486,15729,2
99487,21971,5
99488,25651,1
99488,25659,5
99489,22251,1
99489,3927,4
99490,6977,2
99490,2529,5
99490,28500,4
99491,28260,5
99492,14620,2
99492,8882,5
99493,7982,5
99493,117,3
99493,4506,2
99494,22488,3
99494,27648,3
99495,25925,4
99495,28169,1
99496,22674,5
99496,5695,1
99496,3156,1
99497,20580,4
99497,20575,4
99497,15029,1
99498,24605,4
99498,29820,4
99499,23114,1
99499,16141,4
99499,5281,5
99500,19799,4
99500,16402,3
99500,17061,3
99501,8502,3
99501,15399,4
99501,15318,3
99502,19022,5
99502,1510,5
99503,23512,3
99503,28677,2
99504,18573,2
99505,7208,1
99506,2415,2
99506,15918,4
99506,1858,2
99507,15388,3
99508,3937,1
99509,6039,2
99509,18108,4
99509,17819,3
99510,20086,5
99510,17716,1
99511,29827,2
99512,16594,4
99512,14646,4
99512,2852,5
99513,12677,3
99513,20654,1
99513,6092,3
99514,12593,1
99514,11622,1
99515,27673,3
99516,19528,3
99517,16034,4
99518,24932,4
99518,958,4
99518,14291,3
99519,14117,2
99519,4042,3
99519,24672,5
99520,982,3
99520,675,4
99521,20006,1
99521,9077,1
99521,16680,5
99522,16444,3
99522,16868,2
99523,12870,4
99524,2116,1
99525,20880,1
99525,9547,5
99525,16047,4
99526,18033,1
99526,24329,1
99526,11233,2
99527,12406,3
99527,2853,4
99528,529,4
99528,4125,4
99529,1402,5
99530,2457,3
99530,29554,5
99531,18398,1
99532,1806,1
99532,28886,5
99533,26866,5
99533,27711,4
99534,14455,4
99535,2409,5
99535,28210,5
99536,24883,4
99536,14644,2
99536,16501,2
99537,12312,4
99537,24991,1
99538,14033,2
99538,29091,3
99539,6602,5
99539,8499,4
99540,18701,3
99540,9633,1
99540,26208,5
99541,18147,4
99541,8521,3
99542,1153,2
99542,4907,5
99542,25526,1
99543,14174,1
99544,19993,4
99544,23610,2
99544,24673,5
99545,2434,2
99545,16376,1
99546,675,5
99546,18650,3
99547,10639,5
99548,20946,5
99548,26870,3
99548,10613,2
99549,5098,5
99549,682,2
99550,12328,4
99550,14657,3
99550,25665,5
99551,26646,4
99552,4611,4
99552,27133,1
99553,707,4
99553,16610,2
99553,452,5
99554,2110,1
99555,24518,3
99555,16444,1
99555,28356,4
99556,1893,5
99556,27482,4
99557,3220,5
99558,6238,1
99558,23068,5
99558,24445,3
99559,27496,2
99559,12992,5
99559,11378,1
99560,15550,4
99561,10529,3
99561,8253,1
99562,19827,4
99562,10965,5
99562,11331,1
99563,2705,1
99564,10912,4
99564,11461,3
99565,2575,5
99565,13400,4
99566,27326,1
99566,27701,5
99566,3306,3
99567,21543,1
99567,10569,1
99567,15814,1
99568,19307,3
99569,11996,4
99570,26282,5
99570,6245,2
99570,13742,2
99571,6750,2
99571,19123,4
99572,3461,2
99572,29876,1
99573,29043,3
99573,21369,5
99574,17901,1
99575,14510,4
99575,23997,5
99575,14875,1
99576,16051,3
99576,28191,5
99576,8745,1
99577,7437,3
99577,3437,3
99577,12428,1
99578,15079,5
99578,1032,4
99579,6028,4
99579,669,2
99579,27613,5
99580,22807,2
99580,13396,2
99580,8559,2
99581,17794,1
99582,19353,2
99583,19560,3
99583,16636,4
99584,7151,3
99584,5652,2
99584,5937,1
99585,19066,4
99585,1689,1
99586,19811,5
99587,142,2
99587,27724,1
99588,5812,1
99589,21989,2
99589,13202,2
99589,10463,4
99590,22764,2
99591,15617,1
99591,11345,1
99591,21264,1
99592,27415,3
99592,28105,3
99593,2687,1
99593,26003,2
99593,21983,2
99594,29674,1
99595,11767,3
99595,20415,3
99596,28837,5
99596,21469,2
99597,12030,1
99597,17137,3
99597,17292,3
99598,18141,4
99598,11319,5
99599,11897,4
99600,27667,3
99601,17784,3
99601,22444,2
99602,7521,5
99602,23436,3
99603,3443,3
99604,10346,3
99604,11129,2
99605,18823,1
99605,23155,1
99605,2298,4
99606,13922,4
99607,10887,3
99607,2323,3
99608,16159,2
99608,9137,3
99608,15974,5
99609,18461,2
99609,13889,2
99610,20517,3
99611,9044,5
99611,12441,5
99611,18898,2
99612,7733,2
99612,10021,5
99612,18405,1
99613,24167,2
99613,13763,5
99614,11765,3
99614,1846,2
99615,25449,4
99615,634,4
99615,9769,5
99616,3131,1
99616,21131,4
99617,3981,4
99617,1210,1
99618,1280,1
99619,21408,2
99619,24211,5
99619,24,2
99620,4535,2
99621,17350,1
99622,8284,5
99622,24319,2
99623,14356,1
99623,19283,4
99623,9477,2
99624,641,4
99624,21669,1
99624,23778,3
99625,18840,4
99625,6513,3
99626,25250,5
99626,20591,4
99626,5819,5
99627,26822,2
99627,17156,4
99628,17935,3
99629,9245,5
99629,14832,3
99630,23403,2
99630,11428,5
99631,13262,4
99631,20780,3
99631,19760,1
99632,13138,4
99633,168,4
99633,13469,5
99634,12408,5
99634,18939,3
99634,13508,4
99635,25959,4
99636,11304,4
99636,27256,5
99636,8886,5
99637,6190,5
99638,29409,2
99638,4538,4
99639,23570,1
99640,18619,2
99641,18159,5
99641,9137,2
99641,15295,2
99642,4835,3
99643,13059,5
99643,544,5
99644,9956,4
99644,15162,1
99645,5234,2
99645,5583,2
99646,1031,4
99647,1676,5
99647,13405,5
99647,5647,1
99648,15442,1
99648,5358,3
99649,10531,5
99649,25254,2
99650,4057,2
99650,14063,5
99651,9980,1
99652,26916,5
99652,17359,2
99652,3900,2
99653,19918,3
99654,4233,4
99655,922,1
99655,8640,5
99656,11063,1
99656,9907,4
99657,6315,5
99657,19340,4
99657,27444,3
99658,20880,4
99658,3282,1
99659,25686,1
99660,27580,3
99660,7515,4
99661,4097,2
99662,1252,1
99662,6156,3
99662,3178,3
99663,15528,3
99663,13141,5
99664,17028,5
99665,15054,5
99665,7274,4
99666,22897,1
99666,13020,1
99666,26544,4
99667,16289,1
99667,9903,4
99667,25867,3
99668,6771,3
99668,22967,4
99668,21123,1
99669,8636,2
99669,21397,2
99670,16017,4
99670,19104,1
99670,20825,3
99671,27206,5
99671,3813,2
99671,7802,1
99672,21426,5
99673,14043,5
99673,28078,4
99674,7856,4
99674,8350,3
99674,11215,2
99675,26904,5
99676,4363,3
99676,12298,4
99677,3915,1
99678,19472,2
99679,1592,4
99680,20346,1
99681,24576,5
99681,975,2
99682,6996,2
99682,17062,3
99683,10785,4
99683,3871,4
99683,6890,2
99684,10635,3
99685,5557,4
99685,12138,1
99685,20883,3
99686,12023,5
99687,24234,3
99687,23860,4
99687,3186,1
99688,1833,5
99688,2685,3
99689,21220,1
99690,9545,3
99690,17388,5
99691,19738,3
99691,22430,2
99691,3298,2
99692,27098,2
99692,20608,3
99692,10502,1
99693,14516,5
99694,8245,5
99694,14412,4
99695,18957,4
99695,12212,5
99695,9854,1
99696,3211,2
99696,14664,2
99697,18340,3
99697,10693,3
99697,18729,2
99698,8914,4
99698,27074,3
99699,7360,4
99700,22499,5
99700,1113,5
99700,683,1
99701,15990,3
99702,23230,4
99702,10985,5
99702,104,5
99703,29865,4
99703,28498,2
99704,2102,5
99705,24862,1
99706,19064,3
99706,27177,1
99707,16629,5
99708,17786,1
99708,29073,3
99708,22746,3
99709,10434,4
99709,22926,4
99710,13330,2
99710,18584,5
99710,18036,2
99711,4373,2
99711,10111,3
99711,16168,3
99712,16284,5
99712,7574,4
99713,3589,5
99713,18305,3
99713,4748,2
99714,21464,1
99715,27019,5
99716,9981,3
99717,6160,2
99717,28300,1
99717,1241,5
99718,9895,4
99719,14926,3
99719,26292,2
99719,3319,1
99720,18764,1
99720,1475,1
99720,10112,5
99721,2659,4
99721,6216,4
99722,4544,3
99722,25633,4
99723,534,5
99723,586,5
99723,6239,4
99724,19517,1
99724,16614,4
99724,24717,1
99725,6359,3
99725,11211,4
99725,22590,3
99726,27488,3
99727,11411,2
99728,4697,3
99728,15334,4
99729,23609,4
99729,14094,3
99729,15313,2
99730,15415,5
99730,14086,1
99731,12219,1
99731,19720,4
99731,11861,4
99732,19726,3
99733,14772,3
99733,16725,2
99733,14064,4
99734,17058,5
99734,19685,3
99734,10210,2
99735,12707,5
99735,15221,1
99736,1972,3
99736,11541,1
99737,27148,3
99737,11494,4
99738,11955,5
99739,27048,2
99739,6502,4
99739,6780,4
99740,10174,1
99740,11530,3
99741,12862,1
99741,9339,4
99742,12334,4
99742,29666,1
99742,18982,2
99743,27097,3
99743,8184,2
99744,18673,2
99745,5155,1
99746,6214,4
99747,26359,5
99747,287,5
99748,6864,5
99748,6997,4
99749,9765,4
99749,9080,4
99750,16630,5
99751,23686,4
99751,17873,5
99752,7348,1
99752,766,1
99753,17024,2
99753,5047,1
99753,15765,5
99754,13944,4
99755,11301,4
99755,18552,5
99756,7309,5
99756,15333,5
99757,25651,2
99757,22231,3
99757,9557,1
99758,5467,4
99758,15243,1
99758,8146,1
99759,5849,2
99759,23079,1
99760,9303,5
99761,19214,5
99762,10680,4
99762,15797,2
99763,3912,1
99763,24371,3
99763,27872,2
99764,5762,2
99764,936,4
99764,12916,1
99765,18609,3
99765,8189,2
99765,3294,1
99766,2821,1
99767,3556,1
99767,22800,3
99767,21799,2
99768,28748,1
99768,28663,5
99769,2549,3
99769,11104,3
99770,23813,4
99770,20788,4
99771,20729,5
99772,1895,2
99772,29870,1
99772,11160,2
99773,17621,3
99774,5277,2
99774,21809,2
99775,21487,2
99775,12578,4
99776,25031,1
99776,10571,5
99777,6839,4
99777,26203,3
99778,4566,2
99778,12954,5
99779,24568,1
99779,15722,2
99779,29811,3
99780,7819,2
99780,5721,5
99780,20327,2
99781,20429,3
99781,22263,4
99781,27495,1
99782,29865,2
99782,15074,4
99782,16455,4
99783,15291,5
99783,19189,2
99784,21185,5
99784,10815,2
99784,20596,4
99785,1649,2
99786,25804,4
99787,28302,5
99788,19435,2
99788,8091,2
99788,28667,2
99789,10744,2
99790,10411,2
99790,29778,3
99790,8428,5
99791,24006,4
99791,21510,3
99791,13224,1
99792,27617,1
99792,29111,2
99793,690,5
99793,1721,1
99793,13084,2
99794,9419,1
99794,20426,4
99794,699,2
99795,8756,4
99796,26705,2
99797,26253,4
99797,15404,3
99798,29308,3
99798,14910,5
99798,18238,2
99799,2950,5
99800,1493,1
99800,21892,1
99801,15474,5
99802,8983,4
99802,8334,1
99802,16819,5
99803,9193,3
99804,17114,2
99805,9015,1
99805,27349,2
99806,16817,5
99806,6794,5
99806,23706,1
99807,23965,2
99807,1541,3
99808,22737,2
99809,18884,2
99809,27971,5
99810,27352,5
99810,3245,2
99811,29468,1
99811,3841,2
99812,16612,3
99812,9729,2
99813,8920,2
99813,26167,2
99813,6252,5
99814,232,4
99814,1019,3
99814,28498,1
99815,11896,4
99815,26130,2
99816,9484,2
99817,17154,1
99817,7180,1
99818,17382,2
99818,11961,1
99819,15506,2
99820,11511,1
99820,12071,4
99820,21686,5
99821,26536,2
99821,20140,2
99821,20302,5
99822,4129,5
99822,12169,3
99823,6039,1
99824,22274,1
99824,9981,3
99825,19686,1
99825,7268,1
99825,19565,1
99826,24066,1
99826,28146,5
99827,21738,5
99827,25924,4
99828,21764,4
99828,16340,5
99828,3054,5
99829,16928,5
99829,24250,3
99829,473,2
99830,14022,3
99831,18774,3
99831,29752,5
99831,26032,3
99832,15252,4
99833,14675,4
99834,2399,2
99835,5209,4
99835,5242,2
99835,23453,1
99836,11020,1
99836,4531,2
99837,24856,5
99837,6010,3
99838,22746,2
99838,27902,4
99839,18745,2
99839,13660,3
99840,15865,5
99840,20890,3
99840,11559,5
99841,7098,5
99841,16089,1
99841,15066,1
99842,29799,5
99843,12503,4
99843,1697,1
99844,7928,4
99844,3558,4
99844,28653,1
99845,6072,4
99845,25155,3
99846,7360,5
99846,11469,5
99846,3445,2
99847,7383,2
99848,28478,1
99848,14867,5
99848,14478,4
99849,1633,3
99850,6388,4
99851,29653,4
99851,14251,1
99851,18754,1
99852,1700,2
99853,22717,2
99853,25304,3
99853,8863,3
99854,23460,5
99854,27544,1
99855,9242,2
99855,18270,3
99856,10428,1
99856,2417,2
99857,27702,5
99858,21760,1
99859,18403,3
99859,27214,2
99860,23479,3
99860,24459,4
99860,14433,2
99861,10247,1
99861,23711,5
99861,4203,1
99862,6766,5
99862,7080,4
99862,318,1
99863,7016,2
99863,28022,3
99863,27207,3
99864,969,2
99864,2231,3
99864,5468,5
99865,29521,2
99865,29742,2
99866,11868,5
99866,11498,3
99866,12934,1
99867,9308,3
99867,25185,1
99867,8862,2
99868,12748,1
99868,15531,5
99869,9844,4
99869,14346,1
99869,7112,2
99870,18455,1
99871,6413,5
99871,1882,5
99871,19025,1
99872,26048,1
99873,11939,4
99874,14551,4
99874,19778,2
99875,6282,1
99876,28495,1
99877,2343,2
99878,10246,5
99878,5622,4
99879,26477,1
99879,1940,3
99880,23149,5
99880,23380,4
99880,3265,3
99881,19636,2
99881,17295,4
99881,11647,3
99882,20168,4
99882,22374,1
99883,21550,4
99883,24817,2
99884,23998,3
99884,15966,4
99885,15604,3
99885,17706,5
99885,19256,1
99886,29507,2
99887,21282,2
99888,14104,4
99888,27657,5
99888,11663,3
99889,13399,3
99890,5977,2
99890,10770,2
99891,20934,5
99891,1262,5
99891,23645,5
99892,8864,5
99893,9735,5
99893,4391,5
99894,13362,2
99894,6521,1
99895,11930,1
99895,11248,4
99896,1144,1
99897,5723,4
99897,25308,5
99897,4435,4
99898,15301,5
99898,4190,1
99899,8740,4
99899,28233,4
99900,2355,4
99900,8260,2
99900,6352,1
99901,29134,3
99901,23504,2
99901,3507,3
99902,18782,5
99902,16064,3
99903,6638,4
99903,10342,4
99903,10223,5
99904,29676,5
99904,3891,2
99905,22853,2
99905,4709,1
99905,28682,5
99906,16276,5
99907,5579,3
99907,17425,1
99907,28612,2
99908,23648,2
99909,18089,1
99909,26064,3
99909,2474,1
99910,521,4
99911,21074,1
99911,188,4
99912,12241,1
99912,17917,2
99912,18020,2
99913,21488,3
99914,14949,3
99914,29650,4
99914,1669,2
99915,7794,3
99916,3927,1
99916,20720,4
99916,25706,4
99917,8802,2
99917,22300,2
99917,26427,1
99918,15112,3
99918,17703,4
99919,10805,4
99919,21594,5
99919,2119,1
99920,5582,3
99920,28696,2
99920,667,5
99921,16617,1
99921,20163,4
99921,15279,1
99922,29523,4
99922,13297,1
99923,17239,5
99924,27213,1
99924,22743,3
99925,711,3
99925,9706,4
99926,16951,4
99926,16305,4
99926,3302,3
99927,15835,5
99927,2828,5
99928,21323,4
99929,15371,5
99929,12497,2
99929,28916,2
99930,25344,1
99930,2884,1
99930,21299,4
99931,12977,3
99931,16346,4
99932,25190,4
99933,26304,1
99934,1564,4
99935,820,4
99935,2350,4
99935,23088,1
99936,12682,5
99936,14535,5
99937,22910,3
99937,25772,5
99937,11699,4
99938,18110,5
99938,8771,2
99939,3663,5
99939,21357,4
99940,8789,4
99940,18292,2
99941,4267,3
99941,3244,5
99941,9173,1
99942,20431,5
99942,23618,5
99943,9853,3
99944,23402,4
99945,4632,5
99946,7756,2
99946,7978,1
99947,22563,3
99948,24828,5
99949,27663,3
99949,23987,3
99949,28894,5
99950,20619,5
99950,29555,2
99951,21609,4
99951,10202,5
99951,5287,4
99952,12865,1
99952,19817,4
99952,22359,1
99953,18179,3
99954,11961,2
99954,22382,1
99954,8078,2
99955,21653,1
99955,9251,2
99955,25183,3
99956,25544,3
99957,7719,1
99957,27387,2
99957,18198,4
99958,8646,3
99959,2809,2
99959,9252,3
99959,21454,4
99960,17993,5
99960,2700,1
99961,16554,1
99961,27640,2
99961,14953,2
99962,10501,2
99962,10541,4
99963,15601,2
99963,24352,2
99963,29922,1
99964,21823,3
99965,20022,2
99965,17843,4
99966,9896,2
99966,27805,1
99966,4145,5
99967,27509,2
99967,1458,3
99968,21112,5
99969,23132,1
99969,27731,5
99970,21423,5
99971,12955,3
99971,9813,3
99972,21354,3
99972,8478,3
99973,7745,4
99973,23626,3
99973,7500,4
99974,26776,5
99974,16895,2
99975,16095,1
99976,5752,3
99976,25554,5
99977,20818,3
99977,14631,4
99978,10,4
99978,25519,4
99979,27136,4
99980,27610,2
99981,2591,3
99982,26542,4
99982,23879,1
99982,5801,4
99983,25005,4
99984,20222,5
99984,5797,1
99985,8105,4
99985,17508,4
99985,22505,1
99986,9301,2
99986,9478,2
99987,9276,3
99988,20769,3
99988,1885,3
99989,18472,2
99990,16047,5
99991,4009,1
99992,24188,3
99992,1441,3
99992,5701,2
99993,14353,5
99994,3078,1
99994,22703,4
99995,18052,3
99995,6986,4
99995,21886,4
99996,14700,3
99997,20857,1
99997,6814,4
99998,13569,5
99998,10812,3
99999,9866,1
99999,5439,2
100000,27789,3
100000,18396,5
100000,20490,2
100001,4162,3
100001,1866,3
100002,22200,5
100002,7056,1
100003,3128,1
100003,11759,4
100003,11436,1
100004,28287,5
100004,133,1
100005,15493,3
100005,4552,1
100005,11204,4
100006,22990,1
100006,17561,3
100007,27888,4
100008,29814,1
100009,22279,4
100009,22897,1
100010,13332,3
100010,6187,2
100010,3486,4
100011,29792,5
100011,1420,4
100012,21116,2
100012,27450,2
100012,10274,4
100013,5113,5
100013,27145,4
100013,28069,5
100014,4859,5
100014,28472,1
100015,26244,4
100015,21205,3
100016,7273,2
100017,24677,1
100018,20360,2
100018,28409,3
100019,24657,1
100020,18250,2
100020,29015,2
100021,6244,5
100021,16416,2
100021,4254,5
100022,11631,2
100022,8015,4
100023,8267,4
100023,7671,3
100024,3817,3
100025,20921,4
100025,7760,1
100025,26812,4
100026,19710,4
100027,14132,4
100027,6782,2
100027,8524,2
100028,11688,5
100028,16227,1
100029,17871,3
100029,28971,3
100029,26460,4
100030,24339,5
100030,4710,5
100030,9765,5
100031,2512,4
100032,5007,1
100033,3863,4
100034,9115,4
100034,23167,3
100035,5381,3
100036,24404,4
100036,1589,5
100037,7100,5
100037,294,2
100038,24342,5
100038,5937,4
100039,22669,1
100039,23758,4
100040,27195,3
100040,29196,4
100041,14215,2
100041,27372,4
100042,1221,4
100043,21050,5
100043,18561,3
100044,17313,2
100044,23903,5
100044,24318,3
100045,10779,2
100045,18750,3
100045,21877,4
100046,22018,4
100047,23221,3
100047,1161,5
100048,26760,4
100048,12451,5
100049,1239,4
100049,26874,4
100049,5669,3
100050,7524,4
100050,25556,2
100051,17158,3
100051,4300,5
100051,19418,3
100052,1381,1
100052,9882,1
100052,18384,5
100053,20203,1
100053,26438,3
100054,11974,4
100054,2869,4
100054,2104,5
100055,16255,3
100056,14855,2
100057,7673,1
100057,13814,4
100057,17047,5
100058,966,3
100058,1368,5
100059,15995,2
100059,14074,5
100060,14967,2
100060,8135,3
100061,14779,1
100061,8803,1
100061,11072,2
100062,15820,5
100062,2940,1
100063,14806,2
100064,12217,3
100064,22827,5
100064,25541,5
100065,27013,2
100066,11375,1
100067,28987,2
100067,10721,1
100067,9878,2
100068,26385,2
100068,26540,2
100068,8829,1
100069,22434,5
100069,14824,1
100070,24251,4
100070,18739,3
100071,29922,1
100071,20881,1
100072,20136,5
100073,7535,1
100073,19194,4
100073,17993,5
100074,7795,3
100075,23862,4
100075,28404,5
100076,6569,1
100077,24541,2
100077,22311,5
100077,25704,5
100078,4105,3
100078,15190,3
100079,4666,5
100079,25604,5
100079,23379,2
100080,9315,2
100080,18808,4
100081,248,2
100081,2529,4
100082,8533,4
100082,13290,5
100083,29545,2
100084,10120,2
100084,27050,2
100084,25820,5
100085,22636,3
100086,25168,1
100086,16009,5
100086,3514,4
100087,29239,4
100087,12752,4
100088,295,2
100088,13273,2
100088,10055,5
100089,12758,3
100089,10013,1
100090,13334,1
100091,17708,5
100092,10938,3
100092,1208,1
100093,4312,2
100093,11476,3
100093,10804,5
100094,1288,5
100094,23580,1
100095,6044,1
100096,24578,5
100097,6572,2
100097,22243,5
100098,28462,1
100099,13187,3
100099,24082,1
100099,5241,4
100100,3246,4
100100,5007,3
100100,27683,2
100101,16180,4
100101,15769,1
100101,8006,5
100102,226,2
100102,10945,4
100103,26624,2
100103,5838,5
100104,18657,4
100105,18176,3
100105,26523,5
100105,6258,3
100106,29538,2
100107,15572,5
100108,25536,3
100109,9948,1
100110,16453,2
100110,48,4
100110,26876,5
100111,12639,2
100111,28894,4
100112,28525,2
100112,3752,4
100112,11577,1
100113,1358,5
100114,2575,4
100114,8352,3
100115,5845,3
100115,9430,3
100116,8112,1
100116,6599,3
100117,23865,5
100118,9858,4
100118,24083,3
100119,14945,4
100119,27544,5
100119,16879,5
100120,5225,5
100120,27387,1
100121,27603,2
100121,18014,4
100121,1794,5
100122,27858,2
100122,27271,5
100123,9792,2
100123,4383,1
100123,13401,5
